,id,title,genres_list,director,vote_average
2845,16241,The Boys from Brazil,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",Franklin J. Schaffner,6.6
2846,14191,Aquamarine,"['Fantasy', 'Romance', 'Family', 'Comedy']",Elizabeth Allen Rosenbaum,5.8
2847,286565,Paper Towns,"['Drama', 'Mystery', 'Romance']",Jake Schreier,6.1
2848,26710,My Baby's Daddy,['Comedy'],Cheryl Dunye,4.3
2849,129670,Nebraska,"['Drama', 'Adventure']",Alexander Payne,7.4
2850,9059,Tales from the Crypt: Demon Knight,"['Horror', 'Comedy', 'Thriller']",Ernest R. Dickerson,6.7
2851,34549,Max Keeble's Big Move,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",Tim Hill,5.4
2852,57157,Young Adult,"['Comedy', 'Drama']",Jason Reitman,5.6
2853,1948,Crank,"['Action', 'Thriller', 'Crime']",Brian Taylor,6.6
2854,28353,Def Jam's How to Be a Player,"['Comedy', 'Romance']",Lionel C. Martin,5.3
2855,46889,Living Out Loud,"['Comedy', 'Drama', 'Romance']",Richard LaGravenese,5.3
2856,38093,Just Wright,"['Comedy', 'Drama', 'Romance']",Sanaa Hamri,6.1
2857,14976,Rachel Getting Married,['Drama'],Jonathan Demme,6.1
2858,11027,The Postman Always Rings Twice,"['Romance', 'Crime', 'Drama']",Bob Rafelson,6.4
2859,3635,Girl with a Pearl Earring,"['Drama', 'Romance']",Peter Webber,6.4
2860,387,Das Boot,"['Action', 'Drama', 'History', 'War', 'Adventure']",Wolfgang Petersen,7.9
2861,6020,Sorority Boys,['Comedy'],Wallace Wolodarsky,4.6
2862,122906,About Time,"['Comedy', 'Drama', 'Science Fiction']",Richard Curtis,7.8
2863,9550,House of Flying Daggers,"['Adventure', 'Drama', 'Action', 'Romance']",Zhang Yimou,7.1
2864,60599,Arbitrage,"['Drama', 'Thriller']",Nicholas Jarecki,6.1
2865,227719,Project Almanac,"['Science Fiction', 'Thriller']",Dean Israelite,6.4
2866,14299,Cadillac Records,"['Drama', 'History', 'Music']",Darnell Martin,6.9
2867,19419,Screwed,"['Action', 'Comedy']",Scott Alexander,4.9
2868,12088,Fortress,"['Action', 'Thriller', 'Science Fiction']",Stuart Gordon,5.7
2869,14799,For Your Consideration,"['Comedy', 'Drama']",Christopher Guest,5.9
2870,9466,Celebrity,"['Drama', 'Comedy']",Woody Allen,6.0
2871,7510,Running with Scissors,"['Drama', 'Comedy']",Ryan Murphy,5.8
2872,31246,From Justin to Kelly,"['Comedy', 'Romance']",Robert Iscove,3.0
2873,61752,Girl 6,['Comedy'],Spike Lee,5.7
2874,10944,In the Cut,"['Mystery', 'Thriller']",Jane Campion,4.6
2875,10362,Two Lovers,"['Drama', 'Romance']",James Gray,6.6
2876,14778,Last Orders,"['Comedy', 'Drama']",Fred Schepisi,6.0
2877,1255,The Host,"['Horror', 'Drama', 'Science Fiction']",Bong Joon-ho,6.7
2878,45226,The Pursuit of D.B. Cooper,"['Adventure', 'Crime', 'Thriller']",Roger Spottiswoode,6.8
2879,10212,Ravenous,"['Comedy', 'Horror', 'Thriller', 'Western']",Antonia Bird,6.9
2880,8669,Charlie Bartlett,"['Comedy', 'Drama']",Jon Poll,6.5
2881,179144,The Great Beauty,"['Comedy', 'Drama']",Paolo Sorrentino,7.3
2882,16857,The Dangerous Lives of Altar Boys,"['Comedy', 'Drama']",Peter Care,6.4
2883,86825,Stoker,"['Drama', 'Horror', 'Thriller']",Park Chan-wook,6.5
2884,844,2046,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",Wong Kar-wai,6.9
2885,8060,Married Life,"['Crime', 'Drama', 'Romance']",Ira Sachs,6.1
2886,15907,Duma,"['Adventure', 'Drama', 'Family']",Carroll Ballard,6.9
2887,38448,Ondine,"['Drama', 'Romance']",Neil Jordan,6.5
2888,327,Brother,"['Crime', 'Drama', 'Thriller']",Takeshi Kitano,6.8
2889,9260,Welcome to Collinwood,['Comedy'],Anthony Russo,6.2
2890,61337,Critical Care,"['Comedy', 'Drama']",Sidney Lumet,6.1
2891,13079,The Life Before Her Eyes,"['Thriller', 'Drama', 'Mystery']",Vadim Perelman,6.1
2892,89325,Darling Companion,"['Drama', 'Romance']",Lawrence Kasdan,5.3
2893,4170,Trade,"['Drama', 'Thriller']",Marco Kreuzpaintner,6.8
2894,41508,Fateless,"['War', 'Drama']",Lajos Koltai,6.5
2895,12479,Breakfast of Champions,['Comedy'],Alan Rudolph,5.2
2896,44555,"A Woman, a Gun and a Noodle Shop","['Comedy', 'Drama', 'Thriller']",Zhang Yimou,4.8
2897,10133,Cypher,"['Thriller', 'Science Fiction', 'Mystery']",Vincenzo Natali,6.7
2898,21345,City of Life and Death,"['Drama', 'History', 'War']",Lu Chuan,7.6
2899,173931,Legend of a Rabbit,"['Animation', 'Family', 'Action', 'Adventure', 'Comedy']",Lijun Sun,3.0
2900,61984,Space Battleship Yamato,['Science Fiction'],Takashi Yamazaki,6.3
2901,50601,5 Days of War,"['War', 'Drama']",Renny Harlin,5.8
2902,26466,Triangle,['Horror'],Christopher Smith,6.9
2903,345003,10 Days in a Madhouse,['Drama'],Timothy Hines,4.3
2904,236751,Heaven is for Real,['Drama'],Randall Wallace,6.0
2905,107,Snatch,"['Thriller', 'Crime']",Guy Ritchie,7.7
2906,357837,Dancin' It's On,"['Drama', 'Romance']",David Winters,4.3
2907,8913,Pet Sematary,"['Drama', 'Horror']",Mary Lambert,6.4
2908,13889,Madadayo,['Drama'],Akira Kurosawa,7.5
2909,18530,The Cry of the Owl,['Drama'],Jamie Thraves,5.5
2910,358451,A Tale of Three Cities,"['Drama', 'History', 'Romance']",Mabel Cheung,6.3
2911,927,Gremlins,"['Fantasy', 'Horror', 'Comedy']",Joe Dante,6.9
2912,11,Star Wars,"['Adventure', 'Action', 'Science Fiction']",George Lucas,8.1
2913,291870,Dirty Grandpa,['Comedy'],Dan Mazer,5.7
2914,907,Doctor Zhivago,"['Drama', 'Romance', 'War']",David Lean,7.4
2915,206563,Trash,"['Adventure', 'Crime', 'Drama', 'Thriller']",Stephen Daldry,7.1
2916,11887,High School Musical 3: Senior Year,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",Kenny Ortega,6.2
2917,45317,The Fighter,['Drama'],David O. Russell,7.2
2918,12094,Jackass Number Two,"['Action', 'Comedy', 'Documentary']",Jeff Tremaine,6.4
2919,10377,My Cousin Vinny,"['Comedy', 'Drama']",Jonathan Lynn,7.3
2920,249164,If I Stay,['Drama'],R.J. Cutler,7.3
2921,256092,Drive Hard,"['Action', 'Comedy', 'Crime']",Brian Trenchard-Smith,3.9
2922,9942,Major League,['Comedy'],David S. Ward,6.6
2923,10748,St. Trinian's,"['Comedy', 'Family', 'Science Fiction']",Barnaby Thompson,5.6
2924,1817,Phone Booth,"['Thriller', 'Drama']",Joel Schumacher,6.7
2925,10229,A Walk to Remember,"['Drama', 'Romance']",Adam Shankman,7.5
2926,687,Dead Man Walking,['Drama'],Tim Robbins,7.3
2927,796,Cruel Intentions,"['Drama', 'Romance', 'Thriller']",Roger Kumble,6.6
2928,22804,Saw VI,"['Horror', 'Mystery']",Kevin Greutert,6.0
2929,10156,History of the World: Part I,['Comedy'],Mel Brooks,6.5
2930,12837,The Secret Life of Bees,['Adventure'],Gina Prince-Bythewood,7.4
2931,17708,Corky Romano,"['Action', 'Comedy', 'Crime']",Rob Pritts,4.1
2932,13937,Raising Cain,"['Drama', 'Horror', 'Thriller', 'Crime']",Brian De Palma,5.9
2933,28932,F.I.S.T.,"['Drama', 'Action']",Norman Jewison,6.4
2934,31909,Invaders from Mars,['Science Fiction'],Tobe Hooper,5.5
2935,167073,Brooklyn,"['Drama', 'Romance']",John Crowley,7.2
2936,3175,Barry Lyndon,"['Drama', 'Romance', 'War']",Stanley Kubrick,7.7
2937,14369,Out Cold,['Comedy'],Brendan Malloy,5.8
2938,16888,The Ladies Man,['Comedy'],Reginald Hudlin,5.7
2939,121826,Quartet,"['Drama', 'Comedy', 'Romance']",Dustin Hoffman,6.3
2940,10646,Tomcats,"['Comedy', 'Romance']",Gregory Poirier,4.9
2941,12149,Frailty,"['Drama', 'Thriller', 'Crime']",Bill Paxton,7.0
2942,304357,Woman in Gold,['Drama'],Simon Curtis,7.3
2943,11184,Kinsey,['Drama'],Bill Condon,6.6
2944,766,Army of Darkness,"['Fantasy', 'Horror', 'Comedy']",Sam Raimi,7.3
2945,20009,Slackers,"['Comedy', 'Romance']",Dewey Nicks,5.4
2946,1587,What's Eating Gilbert Grape,"['Romance', 'Drama']",Lasse Hallström,7.5
2947,30973,The Visual Bible: The Gospel of John,"['Drama', 'History']",Philip Saville,8.2
2948,11109,Vera Drake,"['Crime', 'Drama']",Mike Leigh,6.8
2949,9027,The Guru,"['Comedy', 'Romance']",Daisy von Scherler Mayer,5.1
2950,63020,The Perez Family,"['Comedy', 'Drama', 'Romance']",Mira Nair,6.6
2951,86829,Inside Llewyn Davis,"['Drama', 'Music']",Joel Coen,7.2
2952,11065,O,"['Drama', 'Romance', 'Thriller']",Tim Blake Nelson,5.8
2953,13888,Return to the Blue Lagoon,"['Drama', 'Adventure', 'Romance']",William A. Graham,5.1
2954,42345,The Molly Maguires,"['Drama', 'History']",Martin Ritt,5.9
2955,13994,Romance & Cigarettes,"['Comedy', 'Music', 'Romance']",John Turturro,6.0
2956,1590,Copying Beethoven,['Drama'],Agnieszka Holland,6.2
2957,62728,Brighton Rock,"['Drama', 'Thriller', 'Crime']",Rowan Joffe,5.6
2958,11917,Saw V,"['Horror', 'Thriller', 'Crime']",David Hackl,5.9
2959,45138,Machine Gun McCain,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']",Giuliano Montaldo,7.3
2960,80271,LOL,"['Drama', 'Comedy', 'Romance']",Lisa Azuelos,5.9
2961,4657,Jindabyne,"['Crime', 'Drama', 'Mystery', 'Thriller']",Ray Lawrence,5.7
2962,14395,Kabhi Alvida Naa Kehna,"['Drama', 'Romance']",Karan Johar,6.1
2963,24137,An Ideal Husband,"['Drama', 'Comedy', 'Romance']",Oliver Parker,6.3
2964,190847,The Last Days on Mars,"['Science Fiction', 'Thriller', 'Horror']",Ruairi Robinson,5.2
2965,11056,Darkness,['Horror'],Jaume Balagueró,5.6
2966,62,2001: A Space Odyssey,"['Science Fiction', 'Mystery', 'Adventure']",Stanley Kubrick,7.9
2967,601,E.T. the Extra-Terrestrial,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",Steven Spielberg,7.3
2968,13067,In the Land of Women,"['Romance', 'Comedy', 'Drama']",Jon Kasdan,5.8
2969,25379,The Blue Butterfly,"['Adventure', 'Drama', 'Family']",Léa Pool,6.8
2970,88641,There Goes My Baby,"['Drama', 'Comedy']",Floyd Mutrux,8.5
2971,58051,Housefull,"['Drama', 'Comedy', 'Romance', 'Foreign']",Sajid Khan,5.2
2972,14877,September Dawn,"['Drama', 'Action', 'History', 'Western', 'Romance']",Christopher Cain,5.0
2973,96399,For Greater Glory - The True Story of Cristiada,"['History', 'Drama']",Dean Wright,6.4
2974,304410,The Bélier Family,"['Comedy', 'Drama', 'Music']",Eric Lartigau,7.0
2975,489,Good Will Hunting,['Drama'],Gus Van Sant,7.9
2976,373314,Misconduct,"['Drama', 'Thriller']",Shintaro Shimosawa,5.3
2977,214,Saw III,"['Horror', 'Thriller', 'Crime']",Darren Lynn Bousman,6.1
2978,10890,Stripes,"['Action', 'Comedy']",Ivan Reitman,6.5
2979,1588,Bring It On,['Comedy'],Peyton Reed,5.8
2980,316727,The Purge: Election Year,"['Action', 'Horror', 'Thriller']",James DeMonaco,6.1
2981,10314,She's All That,"['Comedy', 'Romance']",Robert Iscove,5.7
2982,663,Saw IV,"['Horror', 'Thriller', 'Crime']",Darren Lynn Bousman,5.9
2983,11804,White Noise,"['Drama', 'Horror', 'Thriller']",Geoffrey Sax,5.6
2984,16781,Madea's Family Reunion,"['Drama', 'Comedy', 'Romance']",Tyler Perry,6.0
2985,11873,The Color of Money,['Drama'],Martin Scorsese,6.7
2986,9289,The Longest Day,"['Action', 'Drama', 'History', 'War']",Bernhard Wicki,7.2
2987,10414,The Mighty Ducks,"['Comedy', 'Family']",Stephen Herek,6.4
2988,1970,The Grudge,"['Horror', 'Mystery', 'Thriller']",Takashi Shimizu,5.8
2989,9614,Happy Gilmore,['Comedy'],Dennis Dugan,6.5
2990,8922,Jeepers Creepers,"['Horror', 'Thriller']",Victor Salva,6.1
2991,1648,Bill & Ted's Excellent Adventure,"['Adventure', 'Comedy', 'Science Fiction']",Stephen Herek,6.7
2992,17917,Oliver!,"['Drama', 'Family', 'Music']",Carol Reed,7.0
2993,74534,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']",John Madden,6.9
2994,19405,Recess: School's Out,"['Science Fiction', 'Animation', 'Comedy', 'Family']",Chuck Sheetz,6.6
2995,9355,Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Science Fiction']",George Miller,5.9
2996,10999,Commando,"['Action', 'Adventure', 'Thriller']",Mark L. Lester,6.4
2997,321258,The Boy,"['Horror', 'Mystery', 'Thriller']",William Brent Bell,5.8
2998,44040,Devil,"['Horror', 'Mystery', 'Thriller']",John Erick Dowdle,5.8
2999,10426,Friday After Next,['Comedy'],Marcus Raboy,6.0
3000,280092,Insidious: Chapter 3,"['Drama', 'Horror', 'Thriller']",Leigh Whannell,6.2
3001,13938,The Last Dragon,"['Action', 'Adventure', 'Comedy']",Michael Schultz,6.4
3002,10163,The Lawnmower Man,"['Horror', 'Thriller', 'Science Fiction']",Brett Leonard,5.4
3003,12182,Nick and Norah's Infinite Playlist,"['Comedy', 'Music', 'Romance']",Peter Sollett,6.4
3004,1832,Dogma,"['Fantasy', 'Comedy', 'Adventure']",Kevin Smith,6.8
3005,9034,The Banger Sisters,"['Comedy', 'Drama']",Bob Dolman,5.5
3006,15301,Twilight Zone: The Movie,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",Steven Spielberg,6.2
3007,10135,Road House,"['Action', 'Thriller']",Rowdy Herrington,6.3
3008,26352,A Low Down Dirty Shame,"['Action', 'Comedy', 'Crime']",Keenen Ivory Wayans,6.0
3009,20616,Swimfan,"['Drama', 'Thriller']",John Polson,5.0
3010,9794,Employee of the Month,"['Comedy', 'Romance']",Greg Coolidge,5.3
3011,15037,Can't Hardly Wait,"['Comedy', 'Drama', 'Romance']",Deborah Kaplan,6.1
3012,227,The Outsiders,"['Crime', 'Drama']",Francis Ford Coppola,6.9
3013,294272,Pete's Dragon,"['Adventure', 'Family', 'Fantasy']",David Lowery,6.2
3014,11336,The Dead Zone,"['Horror', 'Science Fiction', 'Thriller']",David Cronenberg,6.9
3015,283445,Sinister 2,['Horror'],Ciaran Foy,5.4
3016,88036,Sparkle,"['Drama', 'Music']",Salim Akil,5.8
3017,10984,Valentine,"['Horror', 'Thriller']",Jamie Blanks,5.0
3018,22824,The Fourth Kind,"['Mystery', 'Science Fiction', 'Thriller']",Olatunde Osunsanmi,5.8
3019,9526,A Prairie Home Companion,"['Drama', 'Comedy', 'Music']",Robert Altman,6.4
3020,39349,Sugar Hill,"['Drama', 'Action', 'Thriller']",Leon Ichaso,5.2
3021,15983,Invasion U.S.A.,"['Action', 'Thriller']",Joseph Zito,5.3
3022,14544,Roll Bounce,"['Comedy', 'Drama', 'Family']",Malcolm D. Lee,6.1
3023,11545,Rushmore,"['Comedy', 'Drama']",Wes Anderson,7.5
3024,42684,Skyline,['Science Fiction'],Colin Strause,4.7
3025,268238,The Second Best Exotic Marigold Hotel,"['Drama', 'Comedy']",John Madden,6.3
3026,8359,Kit Kittredge: An American Girl,"['Comedy', 'Drama', 'Family']",Patricia Rozema,6.4
3027,15648,The Perfect Man,"['Comedy', 'Drama', 'Family', 'Romance']",Mark Rosman,5.5
3028,41823,Mo' Better Blues,"['Drama', 'Romance']",Spike Lee,6.3
3029,11891,Kung Pow: Enter the Fist,"['Action', 'Comedy']",Steve Oedekerk,6.1
3030,9362,Tremors,"['Action', 'Horror']",Ron Underwood,6.6
3031,9902,Wrong Turn,"['Horror', 'Thriller']",Rob Schmidt,6.0
3032,14729,The Long Riders,"['Western', 'History']",Walter Hill,6.6
3033,9455,The Corruptor,"['Action', 'Crime', 'Mystery', 'Thriller']",James Foley,6.0
3034,103731,Mud,['Drama'],Jeff Nichols,7.0
3035,10090,Reno 911!: Miami,"['Action', 'Adventure', 'Comedy', 'Crime']",Ben Garant,5.6
3036,164558,One Direction: This Is Us,"['Documentary', 'Music']",Morgan Spurlock,8.0
3037,19905,"The Goods: Live Hard, Sell Hard",['Comedy'],Neal Brennan,5.4
3038,17710,Hey Arnold! The Movie,"['Animation', 'Family']",Tuck Tucker,5.6
3039,75900,My Week with Marilyn,['Drama'],Simon Curtis,6.6
3040,9515,The Matador,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",Richard Shepard,6.2
3041,27322,Love Jones,"['Comedy', 'Drama', 'Romance']",Theodore Witcher,8.1
3042,328425,The Gift,"['Thriller', 'Mystery']",Joel Edgerton,6.7
3043,14120,End of the Spear,"['Adventure', 'Drama']",Jim Hanon,6.1
3044,10050,Get Over It,"['Comedy', 'Romance']",Tommy O'Haver,5.5
3045,1542,Office Space,"['Comedy', 'Crime']",Mike Judge,7.4
3046,10490,Drop Dead Gorgeous,['Comedy'],Michael Patrick Jann,6.4
3047,87093,Big Eyes,['Drama'],Tim Burton,6.8
3048,10029,Very Bad Things,"['Comedy', 'Crime', 'Thriller']",Peter Berg,6.2
3049,9893,Sleepover,"['Comedy', 'Family']",Joe Nussbaum,5.3
3050,11507,Body Double,"['Crime', 'Mystery', 'Horror', 'Thriller']",Brian De Palma,6.4
3051,37931,MacGruber,"['Action', 'Adventure', 'Comedy']",Jorma Taccone,5.1
3052,3472,Dirty Pretty Things,"['Crime', 'Drama', 'Thriller']",Stephen Frears,6.8
3053,87818,Movie 43,['Comedy'],Griffin Dunne,4.4
3054,13160,Over Her Dead Body,['Comedy'],Jeff Lowell,5.3
3055,88005,Seeking a Friend for the End of the World,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",Lorene Scafaria,6.3
3056,52067,Cedar Rapids,['Comedy'],Miguel Arteta,5.9
3057,73,American History X,['Drama'],Tony Kaye,8.2
3058,134597,The Collection,"['Horror', 'Thriller']",Marcus Dunstan,5.9
3059,24034,Teacher's Pet,"['Animation', 'Drama', 'Family', 'Music']",Timothy Bjorklund,5.5
3060,14283,The Red Violin,"['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",François Girard,7.3
3061,404,The Straight Story,['Drama'],David Lynch,7.7
3062,13201,Deuces Wild,"['Action', 'Crime', 'Drama', 'Romance']",Scott Kalvert,5.5
3063,209403,Bad Words,['Comedy'],Jason Bateman,6.4
3064,7942,"Run, Fatboy, Run","['Comedy', 'Romance']",David Schwimmer,6.2
3065,73247,Heartbeeps,"['Comedy', 'Romance', 'Family']",Allan Arkush,3.8
3066,253331,Black or White,['Drama'],Mike Binder,6.5
3067,34043,On the Line,"['Comedy', 'Family', 'Romance']",Eric Bross,4.1
3068,9952,Rescue Dawn,"['Adventure', 'Drama', 'War']",Werner Herzog,6.9
3069,256924,Danny Collins,"['Comedy', 'Drama', 'Music']",Dan Fogelman,6.6
3070,82532,"Jeff, Who Lives at Home","['Drama', 'Comedy']",Jay Duplass,6.1
3071,41110,I Am Love,"['Drama', 'Romance']",Luca Guadagnino,6.9
3072,134371,Atlas Shrugged Part II,"['Drama', 'Science Fiction', 'Mystery']",John Putch,5.4
3073,2088,Romeo Is Bleeding,"['Action', 'Crime', 'Drama', 'Thriller']",Peter Medak,5.7
3074,10388,The Limey,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Steven Soderbergh,6.6
3075,1640,Crash,['Drama'],Paul Haggis,7.2
3076,25520,The House of Mirth,"['Drama', 'Romance']",Terence Davies,6.4
3077,27342,Malone,"['Action', 'Thriller']",Harley Cokeliss,6.8
3078,13689,Peaceful Warrior,"['Drama', 'Romance']",Victor Salva,7.3
3079,67911,Bucky Larson: Born to Be a Star,['Comedy'],Tom Brady,4.4
3080,24664,Bamboozled,"['Comedy', 'Drama']",Spike Lee,6.3
3081,329440,The Forest,"['Horror', 'Thriller']",Jason Zada,4.8
3082,47890,Sphinx,"['Adventure', 'Mystery', 'Thriller']",Franklin J. Schaffner,6.0
3083,252512,While We're Young,"['Comedy', 'Drama', 'Mystery']",Noah Baumbach,5.8
3084,55720,A Better Life,['Drama'],Chris Weitz,7.0
3085,9613,Spider,"['Drama', 'Mystery', 'Thriller']",David Cronenberg,6.4
3086,29076,Gun Shy,"['Action', 'Comedy', 'Romance', 'Thriller']",Eric Blakeney,5.4
3087,29339,Nicholas Nickleby,"['Adventure', 'Drama', 'Action', 'Family']",Douglas McGrath,6.8
3088,68812,The Iceman,"['Thriller', 'Crime', 'Drama']",Ariel Vromen,6.4
3089,32740,Krrish,"['Action', 'Science Fiction']",Rakesh Roshan,5.5
3090,14195,Cecil B. Demented,"['Thriller', 'Comedy', 'Crime']",John Waters,6.2
3091,73567,Killer Joe,"['Crime', 'Drama', 'Thriller']",William Friedkin,6.5
3092,41479,The Joneses,"['Comedy', 'Drama']",Derrick Borte,6.1
3093,15394,Owning Mahowny,"['Crime', 'Drama', 'Thriller']",Richard Kwietniowski,6.8
3094,10071,The Brothers Solomon,['Comedy'],Bob Odenkirk,4.9
3095,1989,My Blueberry Nights,"['Drama', 'Romance']",Wong Kar-wai,6.0
3096,91076,Illuminata,['Drama'],John Turturro,6.3
3097,12779,Swept Away,"['Comedy', 'Romance']",Guy Ritchie,4.8
3098,13191,"War, Inc.","['Action', 'Adventure', 'Comedy', 'Thriller']",Joshua Seftel,5.6
3099,11770,Shaolin Soccer,"['Action', 'Comedy']",Stephen Chow,6.6
3100,12703,The Brown Bunny,['Drama'],Vincent Gallo,5.5
3101,64559,The Swindle,"['Comedy', 'Crime', 'Thriller']",Claude Chabrol,6.4
3102,222649,Rosewater,['Drama'],Jon Stewart,6.5
3103,115872,The Chambermaid on the Titanic,['Drama'],Bigas Luna,5.3
3104,101173,Coriolanus,"['Drama', 'Thriller']",Ralph Fiennes,5.9
3105,25350,Imaginary Heroes,"['Comedy', 'Drama']",Dan Harris,6.3
3106,10034,High Heels and Low Lifes,"['Action', 'Crime', 'Comedy']",Mel Smith,6.4
3107,20178,World's Greatest Dad,"['Comedy', 'Romance']",Bobcat Goldthwait,6.5
3108,5072,Severance,"['Horror', 'Comedy', 'Thriller']",Christopher Smith,6.4
3109,18191,Edmond,"['Drama', 'Thriller']",Stuart Gordon,6.0
3110,31007,Welcome to the Rileys,['Drama'],Jake Scott,6.4
3111,11546,Police Academy: Mission to Moscow,"['Comedy', 'Crime']",Alan Metter,4.1
3112,41894,Blood Done Sign My Name,"['Drama', 'Crime']",Jeb Stuart,6.0
3113,184374,Cinco de Mayo: La Batalla,"['War', 'History', 'Drama']",Rafa Lara,5.8
3114,268171,Elsa & Fred,"['Comedy', 'Family', 'Romance']",Michael Radford,6.2
3115,78149,"An Alan Smithee Film: Burn, Hollywood, Burn",['Comedy'],Alan Smithee,3.0
3116,24663,The Open Road,"['Comedy', 'Drama', 'Romance']",Michael Meredith,4.8
3117,39037,The Good Guy,"['Comedy', 'Romance']",Julio DePietro,5.4
3118,22805,Motherhood,"['Comedy', 'Drama']",Katherine Dieckmann,4.7
3119,39055,Free Style,"['Drama', 'Family']",William Dear,5.8
3120,245846,Strangerland,"['Drama', 'Thriller']",Kim Farrant,5.1
3121,25186,Janky Promoters,['Comedy'],Marcus Raboy,7.0
3122,15017,Blonde Ambition,"['Comedy', 'Romance']",Scott Marshall Smith,3.9
3123,12245,The Oxford Murders,"['Crime', 'Mystery', 'Thriller']",Álex de la Iglesia,5.7
3124,49787,The Reef,"['Drama', 'Horror', 'Thriller']",Andrew Traucki,5.4
3125,16358,Eulogy,"['Comedy', 'Drama']",Michael Clancy,6.4
3126,7006,White Noise 2: The Light,"['Thriller', 'Drama', 'Horror', 'Fantasy']",Patrick Lussier,5.6
3127,66767,Beat the World,"['Music', 'Drama']",Robert Adetuyi,4.3
3128,17622,Fifty Dead Men Walking,"['Action', 'Thriller']",Kari Skogland,6.1
3129,283671,Jungle Shuffle,"['Family', 'Animation', 'Adventure']",Taedong Park,6.5
3130,18516,Adam Resurrected,"['Drama', 'War']",Paul Schrader,6.4
3131,217708,Of Horses and Men,"['Drama', 'Romance', 'Comedy']",Benedikt Erlingsson,6.9
3132,42057,It's a Wonderful Afterlife,"['Comedy', 'Romance']",Gurinder Chadha,4.3
3133,17577,The Devil's Tomb,"['Action', 'Horror', 'Thriller', 'Science Fiction']",Jason Connery,4.0
3134,14608,Partition,"['Drama', 'Foreign', 'Romance']",Vic Sarin,6.4
3135,34417,Good Intentions,['Comedy'],Jim Issa,5.0
